230,1.001118,1.002291
231,1.001733,1.002325
232,1.001640,1.002599
233,1.002271,1.002322
234,1.001980,1.001992
235,1.002568,1.002342
236,1.002149,1.002061
237,1.002256,1.002076
238,1.000915,1.002391
239,1.001614,1.001681
240,1.001902,1.002445
241,1.001613,1.002127
242,1.001632,1.002408
243,1.001996,1.001930
244,1.002172,1.002156
245,1.001991,1.002503
246,1.001608,1.002583
247,1.001518,1.002572
248,1.000955,1.002166
249,1.001794,1.002601
250,1.001694,1.002455
251,1.002026,1.002713
252,1.001746,1.002417
253,1.001661,1.002255
254,1.001778,1.002556
255,1.001840,1.002365
256,1.001316,1.002328
257,1.001503,1.002753
258,1.001505,1.002134
259,1.001289,1.001857
260,1.001656,1.002363
261,1.001782,1.002658
262,1.001987,1.002732
263,1.001342,1.002664
264,1.000842,1.002597
265,1.001238,1.002816
266,1.002160,1.002595
267,1.001114,1.002522
268,1.001151,1.002349
269,1.001246,1.002315
270,1.001771,1.002267
271,1.001402,1.002782
272,1.001920,1.002424
273,1.001158,1.002592
274,1.001484,1.002339
275,1.001715,1.002294
276,1.001314,1.002531
277,1.000930,1.002236
278,1.000944,1.002659
279,1.001299,1.002549
280,1.000969,1.002117
281,1.001707,1.002269
282,1.001198,1.002268
283,1.001741,1.002369
284,1.001800,1.002524
285,1.001331,1.002951
286,1.001011,1.002292
287,1.001184,1.002496
288,1.000638,1.002495
289,1.001311,1.002506
290,1.001348,1.002324
291,1.000998,1.002661
292,1.001717,1.002662
293,1.000696,1.002454
294,1.001332,1.002499
295,1.001202,1.002853
296,1.001572,1.002608
297,1.000257,1.002092
298,1.001495,1.002588
299,1.000765,1.002406
300,1.000810,1.002232
301,1.000970,1.002331
302,1.000973,1.002295
303,1.000970,1.002379
304,1.001330,1.002201
305,1.000938,1.002531
306,1.001398,1.002371
307,1.001005,1.002693
308,1.000802,1.002581
309,1.001352,1.002227
310,1.001080,1.002453
311,1.001139,1.002765
312,1.000904,1.002491
313,1.001297,1.002109
314,1.000918,1.002670
315,1.001034,1.002387
316,1.001016,1.002611
317,1.001224,1.002635
318,1.001526,1.002476
319,1.000971,1.002301
320,1.000805,1.002515
321,1.001177,1.002576
322,1.000821,1.002729
323,1.001418,1.003041
324,1.000297,1.002793
325,1.001104,1.002695
326,1.000814,1.002451
327,1.000596,1.002456
328,1.000876,1.002379
329,1.001003,1.002481
330,1.000889,1.002151
331,1.000809,1.002774
332,1.001246,1.002506
333,1.000761,1.002829
334,1.000454,1.002838
335,1.001190,1.002492
336,1.000603,1.002556
337,1.000929,1.002460
338,1.000958,1.002822
339,1.000960,1.002489
340,1.000375,1.002566
341,1.000464,1.003137
342,1.001199,1.002780
343,1.001041,1.002867
344,1.001051,1.002742
345,1.000944,1.002500
346,1.000789,1.002446
347,1.001179,1.002583
348,1.000266,1.002691
349,1.000578,1.002849
350,1.000573,1.002855
351,1.000412,1.002541
352,1.000292,1.002542
353,1.000257,1.002486
354,1.000607,1.002405
355,1.000637,1.002460
356,1.000888,1.002481
357,1.000603,1.002564
358,1.000785,1.002185
359,1.000495,1.002635
360,1.000851,1.002242
361,1.001254,1.002556
362,1.000256,1.002844
363,1.000746,1.002634
364,1.000580,1.002615
365,1.000588,1.002892
366,1.000602,1.002580
367,1.000654,1.002601
368,1.000565,1.002529
369,1.000790,1.002275
370,1.000404,1.002774
371,1.000798,1.002633
372,1.000550,1.002065
373,1.001039,1.002304
374,1.000355,1.002316
375,1.000613,1.002507
376,1.000264,1.002675
377,1.000882,1.002447
378,1.000442,1.002326
379,1.000646,1.002751
380,1.000268,1.002798
381,1.000499,1.002627
382,1.000820,1.003061
383,1.000722,1.002376
384,1.000754,1.003004
385,1.000676,1.002612
386,1.000516,1.002672
387,1.000728,1.002978
388,1.000631,1.002688
389,1.000574,1.002474
390,1.000331,1.002375
391,1.000211,1.002461
392,1.000692,1.002564
393,1.000950,1.002768
394,1.000558,1.002531
395,1.000283,1.002464
396,1.000426,1.002494
397,1.000399,1.002620
398,1.000242,1.002180
399,1.000480,1.002714
400,1.000907,1.002394
401,1.000473,1.002446
402,1.000476,1.002668
403,1.000893,1.002604
404,1.000464,1.002222
405,1.000163,1.002338
406,1.000616,1.002324
407,1.000433,1.002792
408,1.000334,1.002487
409,1.000557,1.002242
410,1.000554,1.002521
411,1.000407,1.002367
412,1.000164,1.002526
413,1.000312,1.002440
414,1.000139,1.002241
415,1.000222,1.002745
416,0.999844,1.002398
417,1.000331,1.002627
418,1.000535,1.002165
419,1.000208,1.002141
420,1.000212,1.002357
421,0.999801,1.002295
422,1.000097,1.002115
423,1.000665,1.002560
424,1.000465,1.002420
425,1.000162,1.002201
426,1.000082,1.002428
427,1.000572,1.002279
428,1.000118,1.002525
429,1.000501,1.002143
430,1.000558,1.001914
431,1.000643,1.002144
432,1.000246,1.002333
433,1.000107,1.002225
434,1.000061,1.002120
435,0.999885,1.002151
436,1.000231,1.002110
437,1.000296,1.002473
438,0.999991,1.002035
439,0.999837,1.002441
440,0.999870,1.002241
441,1.000037,1.002011
442,1.000108,1.002258
443,1.000217,1.002081
444,1.000202,1.001931
445,1.000123,1.001976
446,1.000384,1.001754
447,1.000121,1.001912
448,1.000455,1.002086
449,1.000185,1.001839
450,1.000088,1.002055
451,0.999981,1.002179
452,1.000074,1.001981
453,0.999787,1.001857
454,1.000352,1.001764
455,1.000289,1.001608
456,1.000249,1.001817
457,1.000326,1.002032
458,1.000352,1.001785
459,1.000406,1.001502
460,1.000110,1.001679
461,1.000053,1.001781
462,1.000330,1.001766
463,1.000461,1.001631
464,1.000180,1.001535
465,1.000190,1.001713
466,1.000135,1.001528
467,1.000327,1.001480
468,1.000283,1.001564
469,1.000268,1.001673
470,1.000239,1.001590
471,1.000353,1.001642
472,1.000020,1.001576
473,1.000103,1.001541
474,1.000489,1.001578
475,1.000004,1.001377
476,1.000334,1.001499
477,1.000173,1.001667
478,1.000117,1.001350
479,1.000177,1.001700
480,1.000096,1.001528
481,1.000123,1.001296
482,1.000383,1.001359
483,1.000183,1.001417
484,1.000226,1.001421
485,0.999975,1.001628
486,1.000158,1.001580
487,0.999984,1.001094
488,0.999991,1.001176
489,1.000075,1.001264
490,1.000358,1.001187
491,1.000102,1.001477
492,1.000057,1.001403
493,0.999768,1.001330
494,0.999827,1.001622
495,1.000049,1.001212
496,1.000351,1.001265
497,1.000171,1.001346
498,1.000096,1.001241
499,1.000246,1.001270
500,0.999899,1.001339
501,1.000122,1.001323
502,0.999911,1.001311
503,1.000126,1.001271
504,1.000184,1.001341
505,0.999935,1.001158
506,1.000085,1.001057
507,0.999829,1.001221
508,1.000147,1.001263
509,0.999953,1.001150
510,1.000062,1.001276
511,1.000067,1.001164
512,0.999980,1.000944
513,1.000002,1.001210
514,1.000035,1.000970
515,1.000070,1.000908
516,0.999754,1.001003
517,0.999868,1.001010
518,0.999770,1.000910
519,0.999957,1.001105
520,0.999811,1.001322
521,0.999905,1.001136
522,1.000050,1.001013
523,1.000003,1.000905
524,0.999966,1.001111
525,0.999759,1.000899
526,0.999866,1.000833
527,0.999852,1.001040
528,0.999978,1.000928
529,1.000029,1.000765
530,0.999773,1.000874
531,0.999779,1.000845
532,0.999976,1.000992
533,0.999976,1.001179
534,0.999814,1.000962
535,0.999715,1.000809
536,0.999952,1.000830
537,0.999813,1.000855
538,1.000009,1.000847
539,0.999741,1.001054
540,0.999943,1.000847
541,0.999843,1.000624
542,0.999907,1.000646
543,0.999872,1.000786
544,0.999945,1.000762
545,1.000013,1.000870
546,0.999820,1.000719
547,0.999851,1.000864
548,0.999853,1.000845
549,1.000151,1.000668
550,0.999913,1.000707
551,1.000018,1.000844
552,0.999761,1.000757
553,1.000014,1.000825
554,0.999887,1.000832
555,1.000078,1.000736
556,0.999983,1.000737
557,0.999898,1.000692
558,0.999938,1.000638
559,0.999792,1.000706
560,0.999902,1.000737
561,0.999944,1.000660
562,0.999826,1.000564
563,0.999993,1.000557
564,1.000048,1.000625
565,0.999930,1.000764
566,0.999870,1.000622
567,0.999984,1.000628
568,0.999843,1.000480
569,1.000023,1.000538
570,0.999977,1.000573
571,0.999981,1.000548
572,0.999911,1.000535
573,0.999965,1.000591
574,0.999929,1.000434
575,0.999959,1.000517
576,0.999953,1.000563
577,0.999918,1.000636
578,0.999931,1.000565
579,0.999947,1.000600
580,0.999879,1.000537
581,1.000010,1.000480
582,0.999963,1.000440
583,1.000002,1.000449
584,0.999881,1.000519
585,0.999954,1.000536
586,0.999980,1.000460
587,0.999928,1.000400
588,0.999912,1.000439
589,0.999911,1.000521
590,0.999990,1.000412
591,0.999967,1.000577
592,0.999959,1.000486
593,0.999977,1.000442
594,0.999972,1.000400
595,1.000071,1.000467
596,0.999828,1.000469
597,0.999957,1.000480
598,0.999953,1.000356
599,0.999889,1.000372
600,0.999846,1.000366
601,0.999957,1.000435
602,0.999864,1.000505
603,0.999966,1.000438
604,0.999948,1.000414
605,0.999954,1.000407
606,0.999882,1.000406
607,0.999911,1.000419
608,1.000021,1.000399
609,0.999968,1.000437
610,1.000023,1.000356
611,0.999988,1.000342
612,1.000049,1.000284
613,1.000011,1.000400
614,0.999943,1.000382
615,0.999968,1.000356
616,0.999968,1.000421
617,0.999964,1.000324
618,0.999952,1.000391
619,0.999937,1.000347
620,0.999928,1.000342
621,0.999955,1.000378
622,0.999966,1.000304
623,0.999866,1.000360
624,0.999931,1.000432
625,0.999947,1.000294
626,0.999928,1.000291
627,1.000036,1.000326
628,0.999961,1.000356
629,0.999957,1.000266
630,0.999923,1.000241
631,0.999966,1.000269
632,0.999972,1.000283
633,0.999940,1.000245
634,0.999966,1.000276
635,0.999972,1.000252
636,0.999895,1.000268
637,0.999930,1.000272
638,0.999915,1.000350
639,0.999968,1.000272
640,0.999936,1.000264
641,0.999993,1.000289
642,0.999934,1.000276
643,0.999956,1.000187
644,0.999966,1.000316
645,0.999901,1.000275
646,0.999962,1.000220
647,0.999961,1.000196
648,0.999917,1.000267
649,0.999961,1.000243
650,0.999992,1.000228
651,0.999947,1.000233
652,0.999907,1.000203
653,0.999998,1.000190
654,0.999956,1.000193
655,0.999924,1.000207
656,0.999984,1.000212
657,0.999913,1.000148
658,0.999960,1.000168
659,0.999986,1.000206
660,0.999998,1.000224
661,0.999967,1.000215
662,0.999901,1.000212
663,0.999969,1.000175
664,0.999938,1.000189
665,0.999947,1.000174
666,0.999949,1.000146
667,1.000001,1.000180
668,0.999945,1.000196
669,0.999933,1.000189
670,0.999966,1.000196
671,1.000005,1.000148
672,0.999976,1.000156
673,0.999939,1.000184
674,0.999976,1.000160
675,0.999975,1.000112
676,0.999947,1.000126
677,0.999950,1.000155
678,1.000022,1.000148
679,0.999994,1.000100
680,0.999927,1.000135
681,0.999982,1.000124
682,0.999919,1.000098
683,0.999938,1.000135
684,0.999940,1.000191
685,0.999972,1.000052
686,0.999975,1.000109
687,0.999938,1.000114
688,0.999941,1.000133
689,0.999943,1.000151
690,0.999861,1.000168
691,0.999959,1.000092
692,0.999999,1.000178
693,1.000035,1.000086
694,1.000064,1.000075
695,0.999978,1.000069
696,1.000034,1.000078
697,1.000011,1.000125
698,0.999974,1.000070
699,0.999929,1.000026
700,0.999911,0.999972
701,0.999980,1.000107
702,0.999893,1.000105
703,0.999956,1.000096
704,0.999967,1.000055
705,0.999945,1.000011
706,0.999964,1.000074
707,0.999997,1.000102
708,0.999974,1.000080
709,0.999952,1.000103
710,0.999981,1.000098
711,0.999989,1.000046
712,0.999950,1.000082
713,0.999940,1.000053
714,1.000008,1.000009
715,0.999929,1.000098
716,0.999908,1.000040
717,0.999947,1.000000
718,1.000000,1.000040
719,1.000020,1.000045
720,0.999991,1.000073
721,0.999947,1.000095
722,0.999980,1.000037
723,0.999908,1.000111
724,0.999948,1.000092
725,0.999978,1.000026
726,0.999920,1.000072
727,0.999925,1.000111
728,0.999963,1.000078
729,0.999965,1.000079
730,0.999981,1.000077
731,0.999901,1.000052
732,1.000002,1.000056
733,0.999988,1.000035
734,0.999944,1.000063
735,0.999914,1.000071
736,0.999943,1.000082
737,0.999914,1.000074
738,0.999968,1.000022
739,0.999969,1.000138
740,0.999933,1.000070
741,0.999936,1.000098
742,0.999926,1.000089
743,0.999918,1.000083
744,0.999988,1.000113
745,0.999901,1.000156
746,1.000005,1.000060
747,1.000007,1.000120
748,0.999964,1.000047
749,0.999921,1.000047
750,0.999976,1.000081
751,1.000036,1.000103
752,0.999949,1.000079
753,0.999950,1.000094
754,1.000002,1.000093
755,0.999926,1.000087
756,1.000012,1.000103
757,0.999936,1.000060
758,0.999978,1.000088
759,0.999948,1.000080
760,0.999955,1.000178
761,1.000007,1.000125
762,1.000053,1.000092
763,1.000032,1.000132
764,0.999969,1.000136
765,0.999973,1.000036
766,0.999943,1.000064
767,0.999979,1.000101
768,0.999973,1.000058
769,0.999977,1.000094
770,1.000005,1.000123
771,0.999958,1.000131
772,0.999972,1.000128
773,0.999895,1.000064
774,0.999892,1.000100
775,0.999979,1.000150
776,0.999926,1.000065
777,0.999955,1.000079
778,0.999991,1.000079
779,1.000068,1.000102
780,0.999924,1.000054
781,0.999993,1.000138
782,1.000006,1.000084
783,0.999964,1.000124
784,0.999904,1.000067
785,0.999934,1.000157
786,0.999929,1.000082
787,0.999982,1.000075
788,0.999907,1.000134
789,0.999856,1.000130
790,0.999870,1.000093
791,0.999924,1.000135
792,0.999975,1.000090
793,1.000019,1.000116
794,0.999958,1.000131
795,1.000008,1.000067
796,0.999984,1.000115
797,0.999966,1.000083
798,0.999931,1.000093
799,0.999952,1.000112
800,1.000008,1.000067
801,0.999932,1.000149
802,0.999957,1.000051
803,0.999965,1.000064
804,0.999909,1.000109
805,0.999970,1.000093
806,0.999958,1.000108
807,0.999990,1.000195
808,0.999967,1.000072
809,0.999957,1.000108
810,0.999992,1.000162
811,0.999912,1.000071
812,0.999964,1.000092
813,0.999940,1.000086
814,0.999965,1.000104
815,0.999942,1.000035
816,0.999946,1.000036
817,0.999964,1.000119
818,1.000011,1.000057
819,0.999944,1.000056
820,0.999943,1.000090
821,0.999936,1.000062
822,0.999952,1.000090
823,1.000003,1.000003
824,0.999932,1.000039
825,0.999944,1.000049
826,0.999970,1.000141
827,0.999922,1.000100
828,0.999947,1.000005
829,0.999971,1.000028
830,0.999948,1.000006
831,0.999938,1.000052
832,0.999973,1.000093
833,0.999961,1.000026
834,0.999977,1.000072
835,1.000028,1.000097
836,1.000011,1.000060
837,0.999965,1.000156
838,0.999979,1.000046
839,0.999959,1.000016
840,0.999946,1.000060
841,0.999967,1.000017
842,0.999954,1.000099
843,0.999984,1.000039
844,0.999934,1.000116
845,0.999993,1.000041
846,0.999998,1.000045
847,0.999944,1.000046
848,0.999908,1.000036
849,0.999916,1.000072
850,0.999998,1.000083
851,0.999960,1.000073
852,0.999905,1.000077
853,0.999964,1.000085
854,0.999959,1.000026
855,0.999973,1.000092
856,0.999891,1.000104
857,0.999940,1.000102
858,0.999981,1.000129
859,0.999907,1.000050
860,0.999948,1.000058
861,0.999979,1.000079
862,0.999929,1.000020
863,0.999969,1.000058
864,0.999982,1.000048
865,0.999953,1.000011
866,0.999996,1.000069
867,0.999973,1.000018
868,0.999954,1.000082
869,0.999982,1.000014
870,0.999979,1.000060
871,0.999983,1.000101
872,0.999933,1.000095
873,0.999955,1.000077
874,0.999956,1.000040
875,0.999933,1.000022
876,0.999973,1.000090
877,0.999954,1.000032
878,0.999989,1.000046
879,0.999954,1.000062
880,0.999936,1.000036
881,0.999947,1.000042
882,0.999953,1.000055
883,0.999972,1.000061
884,0.999986,0.999999
885,0.999944,1.000009
886,0.999993,1.000040
887,1.000018,1.000108
888,1.000000,1.000018
889,0.999959,1.000037
890,0.999933,1.000051
891,0.999964,1.000071
892,1.000017,1.000087
893,0.999912,1.000079
894,0.999972,1.000033
895,0.999959,1.000018
896,0.999939,1.000061
897,0.999993,1.000054
898,0.999947,1.000006
899,0.999902,1.000039
900,1.000045,1.000039
901,1.000019,1.000062
902,0.999991,1.000073
903,0.999968,1.000030
904,0.999993,1.000009
905,0.999966,1.000121
906,0.999970,1.000112
907,0.999937,1.000171
908,0.999981,1.000059
909,0.999965,1.000068
910,1.000033,1.000063
911,0.999962,1.000074
912,0.999958,1.000065
913,0.999938,1.000080
914,0.999985,1.000014
915,0.999975,1.000088
916,0.999961,1.000076
917,0.999950,1.000085
918,0.999976,1.000120
919,0.999968,1.000085
920,1.000023,1.000141
921,0.999973,1.000080
922,0.999939,1.000101
923,0.999971,1.000113
924,1.000006,1.000109
925,0.999997,1.000085
926,0.999984,1.000052
927,0.999928,1.000121
928,0.999960,1.000040
929,0.999956,1.000034
930,0.999936,1.000057
931,0.999976,1.000109
932,1.000003,1.000034
933,1.000009,1.000068
934,0.999916,1.000093
935,1.000005,1.000053
936,1.000006,1.000097
937,0.999997,1.000036
938,0.999946,1.000121
939,0.999984,1.000123
940,0.999980,1.000103
941,0.999953,1.000054
942,0.999947,1.000143
943,0.999958,1.000103
944,0.999977,1.000071
945,0.999996,1.000084
946,1.000001,1.000131
947,0.999937,1.000105
948,0.999956,1.000146
949,1.000013,1.000118
950,0.999928,1.000035
951,0.999982,1.000027
952,1.000018,1.000044
953,1.000009,1.000081
954,0.999946,1.000043
955,0.999971,1.000044
956,0.999940,1.000105
957,0.999981,1.000064
958,0.999968,1.000113
959,0.999922,1.000078
960,1.000014,1.000110
961,0.999993,1.000075
962,0.999942,1.000011
963,0.999934,1.000091
964,1.000003,1.000087
965,0.999960,1.000094
966,0.999957,1.000067
967,0.999873,1.000071
968,1.000011,1.000145
969,0.999959,1.000115
970,0.999960,1.000110
971,0.999992,1.000122
972,0.999978,1.000077
973,0.999930,1.000050
974,0.999924,1.000070
975,0.999983,1.000169
976,0.999975,1.000077
977,0.999965,1.000056
978,1.000010,1.000067
979,1.000006,1.000077
980,0.999928,1.000052
981,1.000034,1.000041
982,0.999963,1.000013
983,1.000002,0.999996
984,0.999962,0.999988
985,0.999949,1.000010
986,1.000058,1.000032
987,0.999915,1.000059
988,1.000027,1.000058
989,0.999966,0.999973
990,0.999949,0.999959
991,1.000037,1.000088
992,0.999940,1.000068
993,0.999989,1.000039
994,0.999952,1.000061
995,0.999940,1.000101
996,0.999996,1.000118
997,0.999890,1.000016
998,0.999904,0.999973
999,0.999957,1.000033
1000,1.000025,1.000130
1001,0.999942,1.000013
1002,1.000062,1.000069
1003,0.999997,0.999975
1004,0.999920,1.000059
1005,0.999980,1.000146
1006,0.999935,1.000004
1007,0.999955,1.000066
1008,0.999988,1.000057
1009,0.999999,1.000029
1010,1.000034,1.000094
1011,0.999959,0.999982
1012,0.999992,1.000132
1013,0.999953,1.000014
1014,0.999907,1.000056
1015,1.000011,1.000091
1016,0.999958,1.000110
1017,0.999994,1.000034
1018,0.999999,1.000025
1019,1.000019,1.000005
1020,0.999911,1.000067
1021,0.999913,1.000049
1022,0.999940,0.999963
1023,0.999928,1.000069
1024,1.000042,0.999979
1025,0.999970,1.000040
1026,1.000021,0.999998
1027,0.999971,1.000014
1028,1.000007,1.000066
1029,1.000018,1.000084
1030,1.000014,0.999993
1031,0.999916,1.000010
1032,0.999906,1.000054
1033,0.999997,1.000006
1034,1.000015,1.000009
1035,0.999995,1.000060
1036,0.999961,1.000083
1037,0.999956,1.000000
1038,0.999923,1.000117
1039,0.999906,1.000028
1040,0.999925,1.000037
1041,0.999897,1.000004
1042,0.999923,1.000049
1043,1.000017,1.000059
1044,1.000001,1.000056
1045,0.999937,1.000060
1046,1.000068,0.999993
1047,0.999947,0.999998
1048,0.999983,1.000029
1049,0.999912,1.000037
1050,0.999982,1.000082
1051,0.999959,0.999941
1052,0.999940,1.000002
1053,0.999926,1.000094
1054,0.999974,1.000051
1055,1.000013,0.999975
1056,0.999968,1.000120
1057,1.000011,1.000118
1058,0.999947,1.000082
1059,0.999956,0.999995
1060,0.999898,0.999968
1061,0.999944,0.999981
1062,0.999887,1.000018
1063,0.999973,1.000027
1064,0.999869,1.000021
1065,0.999935,1.000052
1066,0.999936,1.000084
1067,0.999854,1.000047
1068,1.000007,1.000062
1069,0.999994,1.000087
1070,0.999893,0.999975
1071,1.000037,1.000068
1072,0.999976,1.000072
1073,0.999964,1.000076
1074,0.999918,1.000048
1075,0.999973,1.000089
1076,0.999917,1.000055
1077,1.000032,1.000064
1078,0.999854,1.000029
1079,0.999881,1.000066
1080,0.999949,1.000050
1081,0.999997,1.000080
1082,1.000022,1.000020
1083,0.999969,1.000063
1084,0.999915,1.000015
1085,0.999926,1.000021
1086,0.999988,1.000025
1087,0.999911,1.000029
1088,0.999984,1.000029
1089,0.999961,1.000017
1090,0.999920,1.000086
1091,1.000043,1.000036
1092,0.999951,1.000007
1093,0.999891,0.999997
1094,0.999995,0.999996
1095,0.999971,0.999995
1096,0.999955,1.000068
1097,0.999927,1.000060
1098,0.999959,1.000014
1099,0.999905,1.000028
1100,0.999965,1.000085
1101,1.000056,1.000052
1102,1.000011,0.999991
1103,0.999947,1.000084
1104,1.000013,1.000043
1105,0.999974,1.000067
1106,1.000007,1.000069
1107,0.999933,1.000027
1108,0.999895,1.000024
1109,1.000007,1.000068
1110,0.999987,1.000089
1111,0.999890,1.000044
1112,0.999935,0.999995
1113,0.999922,1.000027
1114,0.999885,1.000002
1115,0.999971,1.000098
1116,0.999949,0.999979
1117,0.999960,1.000023
1118,0.999968,1.000111
1119,0.999969,0.999986
1120,0.999994,1.000067
1121,0.999975,1.000074
1122,0.999981,1.000007
1123,0.999965,0.999963
1124,0.999933,1.000025
1125,0.999977,1.000028
1126,1.000007,1.000078
1127,0.999967,1.000029
1128,0.999970,1.000002
1129,0.999996,1.000007
1130,0.999967,1.000051
1131,0.999987,1.000028
1132,0.999991,1.000023
1133,0.999957,1.000082
1134,0.999961,1.000082
1135,0.999906,0.999993
1136,1.000041,1.000032
1137,0.999904,0.999937
1138,0.999922,1.000016
1139,0.999879,1.000084
1140,0.999977,1.000045
1141,0.999975,1.000016
1142,0.999988,1.000054
1143,0.999974,1.000038
1144,0.999944,1.000065
1145,0.999907,1.000038
1146,0.999990,0.999992
1147,0.999970,0.999991
1148,0.999927,1.000070
1149,1.000037,0.999996
1150,1.000007,1.000053
1151,0.999935,1.000023
1152,0.999949,1.000042
